metricId;crawlJobId;organizationId;sourceId;dimensions;rawValue;rawLast;avg3d;avg7d;avg15d;avg30d;stddev7d;stddev30d
3;25124;181;438;;30;30;30.666666666666668;32.285714285714285;31.533333333333335;53.96;3.238795442501324;91.62029469500739
11;25124;181;438;;;;;;;;;
6;25124;181;438;;;;;;;;;
17;25124;181;438;;;;;;;;;
24;25125;181;436;;;;;;;;;
23;25125;181;436;;;;;;;;;
22;25125;181;436;;;;;;;;;
25;25125;181;436;;;;;;;;;
13;25125;181;436;;;;;;;;;
3;25125;181;436;;29;29;29;30.857142857142858;30.066666666666666;36.44;4.549052379454474;30.105255355170133
11;25125;181;436;;;;;;;;;
6;25125;181;436;;;;;;;;;
18;25125;181;436;;0;0;0;0;0;0;0;0
19;25125;181;436;;2;2;2;2;2;2;0;0
9;25125;181;436;;0;0;0;0;0;0;0;0
20;25125;181;436;;0;0;0;0;0;0;0;0
8;25125;181;436;;0;0;0;0;0;0;0;0
15;25125;181;436;;0;;;;;;;
7;25125;181;436;;0;0;0;0;0;0;0;0
5;25125;181;436;;0;0;0;0;0;0;0;0
21;25125;181;436;;0;;;;;;;
14;25125;181;436;;0;0;0;0;0;0;0;0
18;25124;181;438;;0;0;0;0;0;0;0;0
19;25124;181;438;;2;2;2;2;2;2;0;0
9;25124;181;438;;0;0;0;0;0;0;0;0
20;25124;181;438;;0;0;0;0;0;0;0;0
8;25124;181;438;;0;0;0;0;0;0;0;0
15;25124;181;438;;0;;;;;;;
7;25124;181;438;;0;0;0;0;0;0;0;0
5;25124;181;438;;0;0;0;0;0;0;0;0
21;25124;181;438;;0;;;;;;;
14;25124;181;438;;0;0;0;0;0;0;0;0
10;25124;181;438;;1;1;1;1;1;1;0;0
4;25124;181;438;;30;30;30;30;30;30;0;0
29;25124;181;438;;100;100;100;100;100;100;0;0
27;25124;181;438;;100;100;100;100;100;100;0;0
31;25124;181;438;;100;100;100;100;100;100;0;0
26;25124;181;438;;0;0;0;0;0;0;0;0
2;25124;181;438;;30;30;30;30;30;30;0;0
32;25124;181;438;;100;100;100;100;100;100;0;0
28;25124;181;438;;100;100;100;100;100;100;0;0
17;25125;181;436;;;;;;;;;
3;25127;181;430;;71;446;708.3333333333334;770.8571428571429;801;823.551724137931;133.31641049069108;80.49013056093898
14;25127;181;430;;;;;;;;;
10;25127;181;430;;;;;;;;;
17;25127;181;430;;;;;;;;;
24;25123;181;435;;;;;;;;;
23;25123;181;435;;;;;;;;;
22;25123;181;435;;;;;;;;;
25;25123;181;435;;;;;;;;;
13;25123;181;435;;;;;;;;;
3;25123;181;435;;531;531;531;531;531;529.76;0;6.0747345621022815
11;25123;181;435;;;;;;;;;
6;25123;181;435;;;;;;;;;
17;25123;181;435;;;;;;;;;
18;25127;181;430;;47.83;47.83;82.61;92.54714285714286;96.52199999999999;98.20103448275862;18.255697125856916;9.519230751602738
19;25127;181;430;;4;4;5.333333333333333;5.714285714285714;5.866666666666666;5.931034482758621;0.6998542122237652;0.3649312153192539
9;25127;181;430;;0;0;0;0;0;0;0;0
20;25127;181;430;;0;0;0;0;0;0;0;0
8;25127;181;430;;0;0;66.66666666666667;85.71428571428571;93.33333333333333;96.55172413793103;34.99271061118826;18.246560765962695
13;25127;181;430;;;;;;;;;
12;25125;181;436;;0;0;0;0;0;0;0;0
18;25123;181;435;;0;0;0;0;0;0;0;0
19;25123;181;435;;2;2;2;2;2;2;0;0
9;25123;181;435;;0;0;0;0;0;0;0;0
20;25123;181;435;;0;0;0;0;0;0;0;0
8;25123;181;435;;0;0;0;0;0;0;0;0
15;25123;181;435;;0;;;;;;;
7;25123;181;435;;0;0;0;0;0;0;0;0
5;25123;181;435;;0;0;0;0;0;0;0;0
21;25123;181;435;;0;;;;;;;
14;25123;181;435;;0;0;0;0;0;0;0;0
10;25123;181;435;;0.9982758620689656;0.9982788296041308;0.9982232081146606;0.9982258592934175;0.9982473992583737;0.9982473992583737;0.00007845080319267654;0.00006024786570655888
4;25123;181;435;;31;31;31;30.857142857142858;30.933333333333334;30.96;0.3499271061118826;0.19595917942265426
29;25123;181;435;;100;100;100;100;100;100;0;0
27;25123;181;435;;100;100;100;100;100;100;0;0
31;25123;181;435;;100;100;100;100;100;100;0;0
26;25123;181;435;;0;0;0;0;0;0;0;0
2;25123;181;435;;31;31;31;30.857142857142858;30.933333333333334;30.96;0.3499271061118826;0.19595917942265426
32;25123;181;435;;100;100;100;100;100;100;0;0
28;25123;181;435;;100;100;100;100;100;100;0;0
30;25123;181;435;;100;100;100;100;100;100;0;0
12;25123;181;435;;0;0;0;0;0;0;0;0
13;25130;181;431;;;;;;;;;
3;25130;181;431;;36;36;36;35.857142857142854;35.2;36;0.3499271061118826;6.1773780845922
11;25130;181;431;;;;;;;;;
6;25130;181;431;;;;;;;;;
17;25130;181;431;;;;;;;;;
24;25129;181;432;;;;;;;;;
23;25129;181;432;;;;;;;;;
22;25129;181;432;;;;;;;;;
25;25129;181;432;;;;;;;;;
13;25129;181;432;;;;;;;;;
3;25129;181;432;;65;65;65.33333333333333;65.14285714285714;65.06666666666666;70.44;0.3499271061118826;26.447048984716613
11;25129;181;432;;;;;;;;;
6;25129;181;432;;;;;;;;;
17;25129;181;432;;;;;;;;;
24;25128;181;434;;;;;;;;;
23;25128;181;434;;;;;;;;;
22;25128;181;434;;;;;;;;;
25;25128;181;434;;;;;;;;;
13;25128;181;434;;;;;;;;;
3;25128;181;434;;54;54;54;54;54;54.793103448275865;0;2.80859899231686
11;25128;181;434;;;;;;;;;
6;25128;181;434;;;;;;;;;
22;25139;181;438;;;;;;;;;
18;25129;181;432;;80.95;85.71;80.95;80.27;82.21933333333332;82.47319999999999;3.0410524493997135;2.924980300788363
19;25129;181;432;;2;2;2;2;2;2;0;0
9;25129;181;432;;0;0;0;0;0;0;0;0
20;25129;181;432;;0;0;0;0;0;0;0;0
8;25129;181;432;;0;0;0;0;0;0;0;0
15;25129;181;432;;0;;;;;;;
7;25129;181;432;;0;0;0;0;0;0;0;0
5;25129;181;432;;0;0;0;0;0;0;0;0
21;25129;181;432;;0;;;;;;;
14;25129;181;432;;0;0;0;0;0;0;0;0
10;25129;181;432;;1;1;1;1;1;1;0;0
4;25129;181;432;;21;21;21;21;21;21;0;0
29;25129;181;432;;100;100;100;100;100;100;0;0
27;25129;181;432;;100;100;100;100;100;100;0;0
18;25128;181;434;;79.63;79.63;79.63;79.63;80;80.31555555555555;0;0.9238820404636966
19;25128;181;434;;2;2;2;2;2;2;0;0
9;25128;181;434;;0;0;0;0;0;0;0;0
20;25128;181;434;;20.37;18.52;20.37;19.575714285714287;14.197333333333331;12.78962962962963;4.409865100440333;4.768877095471709
8;25128;181;434;;0;0;0;0;0;0;0;0
15;25128;181;434;;0;;;;;;;
7;25128;181;434;;0;0;0;0;0;0;0;0
5;25128;181;434;;0;0;0;0;0;0;0;0
21;25128;181;434;;0;;;;;;;
14;25128;181;434;;0;0;0;0;0;0;0;0
10;25128;181;434;;1;1;1;1;1;1;0;0
4;25128;181;434;;54;54;54;54;54;53.81481481481482;0;0.3884477215445006
29;25128;181;434;;100;100;100;100;100;100;0;0
17;25128;181;434;;;;;;;;;
18;25130;181;431;;97.14;97.14;97.14;96.77714285714286;96.944;96.99040000000001;0.9547731860157654;0.5230409544194419
19;25130;181;431;;2;2;2;2;2;2;0;0
9;25130;181;431;;0;0;0;0;0;0;0;0
20;25130;181;431;;0;0;0;0;0;0;0;0
8;25130;181;431;;0;0;0;0;0;0;0;0
15;25130;181;431;;0;;;;;;;
13;25130;181;431;"{""proxy_name"": ""DEFAULT"", ""spider_name"": ""pdp_epocacosmeticos_com_br""}";0;0;0;0;0;0;0;0
13;25130;181;431;"{""proxy_name"": ""ZYTE_PROXY_MODE"", ""spider_name"": ""plp_epocacosmeticos_com_br""}";0;0;31.373333333333335;13.445714285714287;6.722857142857143;6.722857142857143;32.93513922725039;24.239606146190763
7;25130;181;431;;0;0;0;0;0;0;0;0
5;25130;181;431;;0;0;0;0;0;0;0;0
21;25130;181;431;;0;;;;;;;
14;25130;181;431;;0.01020408163265306;0.01020408163265306;0.006802721088435374;0.0029154518950437317;0.0029458211856171037;0.0029458211856171037;0.0046097341984961794;0.004658098772290166
3;25132;179;415;;1012;1022;1016.6666666666666;1009;993.8;975.1034482758621;9.856107606091623;27.36766885312341
10;25130;181;431;;0.9897959183673469;0.9897959183673469;0.9931972789115647;0.9970845481049563;0.997054178814383;0.997054178814383;0.004609734198496185;0.00465809877229016
11;25130;181;431;"{""percentile"": ""p50"", ""proxy_name"": ""DEFAULT"", ""spider_name"": ""pdp_epocacosmeticos_com_br""}";1.469588041305542;1.083726406097412;1.1328619321187336;1.081352710723877;1.062345130102975;1.062345130102975;0.08050324680930934;0.06625903966897372
14;25132;179;415;;;;;;;;;
10;25132;179;415;;;;;;;;;
11;25130;181;431;"{""percentile"": ""p50"", ""proxy_name"": ""ZYTE_PROXY_MODE"", ""spider_name"": ""plp_epocacosmeticos_com_br""}";1.191137313842773;1.208066463470459;1.6605727672576904;1.3697834355490548;1.250997611454555;1.250997611454555;0.4859672928757086;0.3652290610290137
6;25130;181;431;"{""percentile"": ""p95"", ""proxy_name"": ""DEFAULT"", ""spider_name"": ""pdp_epocacosmeticos_com_br""}";2.652913093566895;1.699907541275024;4.980332771937054;3.1957208429064075;2.944771306855338;2.944771306855338;3.2300432145320523;2.417062207389296
6;25130;181;431;"{""percentile"": ""p95"", ""proxy_name"": ""ZYTE_PROXY_MODE"", ""spider_name"": ""plp_epocacosmeticos_com_br""}";1.477062702178955;1.44343090057373;5.096812009811402;4.358745098114013;3.304280638694763;3.304280638694763;4.368478759725332;3.366672634963656
4;25130;181;431;;35;35;35;35.42857142857143;34.86666666666667;34.52;0.4948716593053935;0.6997142273814361
29;25130;181;431;;49.28;49.28;49.28;49.28857142857142;49.274;49.264399999999995;0.0098974331861059;0.018564482217395283
27;25130;181;431;;49.28;49.28;49.28;49.28857142857142;49.274;49.264399999999995;0.0098974331861059;0.018564482217395283
18;25120;179;414;;76.05;76.79;76.90333333333334;77.95142857142856;80.57;84.56555555555555;1.1026905869790673;5.152900178240753
19;25120;179;414;;149;153;151.33333333333334;150.71428571428572;149.86666666666667;157.96296296296296;1.385051387833237;13.634057251851937
9;25120;179;414;;0;0;0;0;0;0;0;0
20;25120;179;414;;0;0;0;0;0;0.7937037037037037;0;1.6655310534440007
8;25120;179;414;;0;0;0;0;0;3.374814814814815;0;7.083812203614436
15;25120;179;414;;0;;;;;;;
17;25132;179;415;;;;;;;;;
24;25120;179;414;;;;;;;;;
23;25120;179;414;;;;;;;;;
22;25120;179;414;;;;;;;;;
25;25120;179;414;;;;;;;;;
3;25120;179;414;;3759;3757;3757.6666666666665;3757.4285714285716;3750.266666666667;3758.206896551724;1.178030178747903;123.59371128693788
14;25120;179;414;;;;;;;;;
10;25120;179;414;;;;;;;;;
13;25120;179;414;;;;;;;;;
7;25120;179;414;;0;0;0;0;0;0;0;0
5;25120;179;414;;0;0;0;0;0;0;0;0
17;25120;179;414;;;;;;;;;
3;25121;59;135;;1578;1577;1575.6666666666667;1399.7142857142858;2061.2;2372.0344827586205;970.3711682040191;738.8824965030134
14;25121;59;135;;;;;;;;;
10;25121;59;135;;;;;;;;;
17;25121;59;135;;;;;;;;;
31;25130;181;431;;49.28;49.28;49.28;49.28857142857142;49.274;49.264399999999995;0.0098974331861059;0.018564482217395283
26;25130;181;431;;0;0;0;0;0;0;0;0
2;25130;181;431;;69;69;69;69.85714285714286;68.73333333333333;68.04;0.989743318610787;1.3994284547628721
32;25130;181;431;;49.28;49.28;49.28;49.28857142857142;49.274;49.264399999999995;0.0098974331861059;0.018564482217395283
28;25130;181;431;;49.28;49.28;49.28;49.28857142857142;49.274;49.264399999999995;0.0098974331861059;0.018564482217395283
24;25137;181;436;;;;;;;;;
23;25137;181;436;;;;;;;;;
22;25137;181;436;;;;;;;;;
25;25137;181;436;;;;;;;;;
13;25137;181;436;;;;;;;;;
30;25130;181;431;;49.28;49.28;49.28;49.28857142857142;49.274;49.264399999999995;0.0098974331861059;0.018564482217395283
3;25137;181;436;;29;29;29;30.857142857142858;30;36.15384615384615;4.549052379454474;29.555283671442037
12;25130;181;431;;0;0;0;0;0;0;0;0
18;25121;59;135;;69;70.76;70.55333333333333;70.79857142857142;71.06533333333333;70;0.4469716696496412;1.6089955458815488
19;25121;59;135;;1;1;1;1;1;1;0;0
9;25121;59;135;;0;0;0;0;0;0;0;0
11;25137;181;436;;;;;;;;;
6;25137;181;436;;;;;;;;;
20;25121;59;135;;100;100;100;100;100;100;0;0
8;25121;59;135;;0;0;0;0;0;0;0;0
15;25121;59;135;;0;;;;;;;
24;25121;59;135;;0;0;0;0;0;0;0;0
23;25121;59;135;;0;0;0;0;0;0.17375;0;0.833275727175585
22;25121;59;135;;0;0;0;0;0;0;0;0
25;25121;59;135;;0;0;0;0;0;0;0;0
13;25121;59;135;;;;;;;;;
7;25121;59;135;;0;0;0;0;0;0;0;0
12;25120;179;414;;0;0;0;0;0;0;0;0
30;25118;159;352;;100;100;100;100;100;100;0;0
12;25118;159;352;;0;0;0;0;0;0;0;0
18;25112;59;116;;94.92;94.92;95;94.24428571428572;93.458;93.5548275862069;0.8315193863019185;0.9797452895229709
19;25112;59;116;;1;1;1;1;1;1;0;0
9;25112;59;116;;0;0;0;0;0;0;0;0
20;25112;59;116;;0;0;0;0;0;0;0;0
8;25112;59;116;;0;0;0;0;0;0;0;0
19;25137;181;436;;3;2;2;2;2;2;0;0
9;25137;181;436;;0;0;0;0;0;0;0;0
20;25137;181;436;;3.7;0;0;0;0;0;0;0
8;25137;181;436;;0;0;0;0;0;0;0;0
18;25133;159;354;;90.91;90.91;90.91000000000001;92.73428571428572;91.318;91.78068965517241;2.2360095651651855;4.825435432226053
19;25133;159;354;;1;1;1;1;1.0666666666666667;1.2413793103448276;0;0.42791978089623645
9;25133;159;354;;0;0;0;0;0;0;0;0
15;25112;59;116;;4;;;;;;;
13;25112;59;116;;;;;;;;;
7;25112;59;116;;0;0;0;0;0;0;0;0
35;25112;59;116;;2;3;2.3333333333333335;2.142857142857143;2.066666666666667;2.0344827586206895;0.3499271061118826;0.3197799481205415
36;25112;59;116;;4;4;3.6666666666666665;3.5714285714285716;3.533333333333333;3.689655172413793;0.4948716593053935;0.5319740903635004
5;25112;59;116;;0;0;0;0;0;0;0;0
21;25112;59;116;;0;;;;;;;
11;25112;59;116;;0;;;;;;;
6;25112;59;116;;0;;;;;;;
4;25112;59;116;;59;59;60;59.57142857142857;60.06666666666667;60.44827586206897;1.2936264483053452;1.13216932133669
29;25112;59;116;;100;100;100;100;100;100;0;0
27;25112;59;116;;57.89;58.04;58.300000000000004;58.708571428571425;60.498000000000005;56.034827586206895;1.156428350833827;5.127698697836167
31;25112;59;116;;100;100;100;100;100;100;0;0
34;25112;59;116;;13;12;11.666666666666666;11.571428571428571;11.466666666666667;11.275862068965518;1.178030178747903;1.5734116615930807
26;25112;59;116;;0;0;0;0;0;0;0;0
2;25112;59;116;;114;112;114.33333333333333;113.85714285714286;114.93333333333334;117.96551724137932;2.4743582965269675;5.798232540570473
32;25112;59;116;;57.89;58.04;58.300000000000004;58.708571428571425;60.498000000000005;56.034827586206895;1.156428350833827;5.127698697836167
18;25131;59;139;;25.93;25.93;25.929999999999996;25.93;25.93;25.70068965517241;0;1.1820436161930066
19;25131;59;139;;1;1;1;1;1;1;0;0
9;25131;59;139;;0;0;0;0;0;0;0;0
20;25131;59;139;;0;0;0;0;0;0;0;0
8;25131;59;139;;0;0;0;0;0;0;0;0
15;25131;59;139;;0;;;;;;;
13;25131;59;139;;;;;;;;;
7;25131;59;139;;0;0;0;0;0;0;0;0
5;25131;59;139;;0;0;0;0;0;0;0;0
21;25131;59;139;;0;;;;;;;
11;25131;59;139;;0;;;;;;;
14;25133;159;354;;;;;;;;;
10;25133;159;354;;;;;;;;;
6;25131;59;139;;0;;;;;;;
4;25131;59;139;;27;27;27;27;27;26.96551724137931;0;0.6149156724181727
29;25131;59;139;;100;100;100;100;100;100;0;0
27;25131;59;139;;91.72;91.72;91.71999999999998;91.72;91.72;91.63448275862069;0;0.2954667401423065
31;25131;59;139;;100;100;100;100;100;100;0;0
26;25131;59;139;;0;0;0;0;0;0;0;0
2;25131;59;139;;326;326;326;326;326;323.1034482758621;0;13.747337867900868
32;25131;59;139;;91.72;91.72;91.71999999999998;91.72;91.72;91.63448275862069;0;0.2954667401423065
28;25131;59;139;;100;100;100;100;100;100;0;0
17;25133;159;354;;;;;;;;;
24;25131;59;139;;;;;;;;;
23;25131;59;139;;;;;;;;;
22;25131;59;139;;;;;;;;;
25;25131;59;139;;;;;;;;;
3;25131;59;139;;40;41;43;44.57142857142857;45.4;44.275862068965516;2.1285234893930487;3.840766372197431
14;25131;59;139;;;;;;;;;
10;25131;59;139;;;;;;;;;
17;25131;59;139;;;;;;;;;
24;25138;181;437;;;;;;;;;
23;25138;181;437;;;;;;;;;
22;25138;181;437;;;;;;;;;
25;25138;181;437;;;;;;;;;
13;25138;181;437;;;;;;;;;
3;25138;181;437;;27;27;27;27;27.066666666666666;29.692307692307693;0;12.86548522439677
14;25138;181;437;;;;;;;;;
10;25138;181;437;;;;;;;;;
20;25133;159;354;;0;0;0;0;0;0.3144827586206897;0;1.0097339567905192
8;25133;159;354;;0;0;0;0;0;0.3144827586206897;0;1.0097339567905192
15;25133;159;354;;1;;;;;;;
24;25133;159;354;;0;0;0;0;0;0;0;0
23;25133;159;354;;0;0;0;0;0;0;0;0
22;25133;159;354;;0;0;0;0;0;0;0;0
25;25133;159;354;;0;0;0;0;0;0;0;0
13;25133;159;354;;;;;;;;;
7;25133;159;354;;0;0;0;0;0;0;0;0
14;24939;164;421;;;;;;;;;
10;24939;164;421;;0;0;0;0;0.33076923076923076;0.4095022624434389;0;0.48952500764881524
11;25138;181;437;;;;;;;;;
6;25138;181;437;;;;;;;;;
13;25129;181;432;"{""proxy_name"": ""ZYTE_PROXY_MODE"", ""spider_name"": ""pdp_belezanaweb_com_br""}";0;0;0;0;0;0;0;0
13;25129;181;432;"{""proxy_name"": ""ZYTE_PROXY_MODE"", ""spider_name"": ""plp_belezanaweb_com_br""}";0;0;23.456666666666667;10.052857142857144;5.026428571428572;5.026428571428572;24.62437045709318;18.123045946742923
35;25129;181;432;;1;2;2;2;2.1333333333333333;2.3125;1.0690449676496976;1.260890062614501
36;25129;181;432;;3;2;2;2.7142857142857144;3.1333333333333333;3.25;1.9059520091609048;2.165063509461097
11;25129;181;432;"{""percentile"": ""p50"", ""proxy_name"": ""ZYTE_PROXY_MODE"", ""spider_name"": ""pdp_belezanaweb_com_br""}";1.245742559432983;1.255793333053589;1.2797396977742517;1.24162541116987;1.2311256953648162;1.2311256953648162;0.0442523530721559;0.04157177721072982
11;25129;181;432;"{""percentile"": ""p50"", ""proxy_name"": ""ZYTE_PROXY_MODE"", ""spider_name"": ""plp_belezanaweb_com_br""}";1.406355381011963;1.442246675491333;1.387801965077718;1.3838763577597482;1.3684000968933105;1.3684000968933105;0.03697676135432102;0.036597458913385325
6;25129;181;432;"{""percentile"": ""p95"", ""proxy_name"": ""ZYTE_PROXY_MODE"", ""spider_name"": ""pdp_belezanaweb_com_br""}";1.635091543197632;1.586615562438965;8.19423890113831;5.803547961371287;3.8842417682920187;3.8842417682920187;4.947875370416571;4.000128392368203
17;24939;164;421;;;;;;;;;
24;25142;181;433;;;;;;;;;
23;25142;181;433;;;;;;;;;
22;25142;181;433;;;;;;;;;
25;25142;181;433;;;;;;;;;
13;25142;181;433;;;;;;;;;
3;25142;181;433;;53;53;53;53;53;53.62068965517241;0;2.845611177348656
14;25142;181;433;;;;;;;;;
10;25142;181;433;;;;;;;;;
11;25142;181;433;;;;;;;;;
6;25142;181;433;;;;;;;;;
4;25138;181;437;;27;27;27;27;27;27;0;0
29;25138;181;437;;100;100;100;100;100;100;0;0
27;25138;181;437;;100;100;100;100;100;100;0;0
31;25138;181;437;;100;100;100;100;100;100;0;0
26;25138;181;437;;0;0;0;0;0;0;0;0
2;25138;181;437;;27;27;27;27;27;27;0;0
32;25138;181;437;;100;100;100;100;100;100;0;0
28;25138;181;437;;100;100;100;100;100;100;0;0
18;25134;160;359;;72.62;73.74;74.47666666666667;74.10000000000001;74.96933333333332;75.3357894736842;0.6591336305007849;1.2860355883979426
19;25134;160;359;;1;1;1;1;1;1;0;0
9;25134;160;359;;0;0;0;0;0;0;0;0
20;25134;160;359;;0;0;0;0;0;0;0;0
8;25134;160;359;;0;0;0;0;0;0;0;0
15;25134;160;359;;0;;;;;;;
18;24939;164;421;;100;100;100;100;100;100;0;0
19;24939;164;421;;1;1;1;1;1;1;0;0
9;24939;164;421;;0;0;0;0;0;0;0;0
20;24939;164;421;;0;0;0;0;0;0;0;0
8;24939;164;421;;0;0;0;0;0;0;0;0
15;24939;164;421;;3;;;;;;;
24;24939;164;421;;0;0;0;0;0;0;0;0
23;24939;164;421;;0;0;0;0;0;0;0;0
22;24939;164;421;;0;0;0;0;0;0;0;0
25;24939;164;421;;0;0;0;0;0;0;0;0
13;24939;164;421;;;;;;;;;
7;24939;164;421;;0;0;0;0;0;0;0;0
3;24939;164;421;;12;18;18.333333333333332;23.428571428571427;21;24.333333333333332;10.821369636803214;14.43760521847181
5;24939;164;421;;0;0;0;0;0;0;0;0
21;24939;164;421;;0;;;;;;;
11;24939;164;421;;0;;;;;;;
6;24939;164;421;;0;;;;;;;
4;24939;164;421;;3;3;3;3;3.3333333333333335;3.888888888888889;0;1.7284832429004495
29;24939;164;421;;100;100;100;100;100;100;0;0
27;24939;164;421;;100;100;100;100;100;100;0;0
31;24939;164;421;;100;100;100;100;100;100;0;0
26;24939;164;421;;0;0;0;0;0;0;0;0
2;24939;164;421;;3;3;3;3;3.3333333333333335;3.888888888888889;0;1.7284832429004495
32;24939;164;421;;100;100;100;100;100;100;0;0
28;24939;164;421;;100;100;100;100;100;100;0;0
30;24939;164;421;;100;100;100;100;100;100;0;0
6;25129;181;432;"{""percentile"": ""p95"", ""proxy_name"": ""ZYTE_PROXY_MODE"", ""spider_name"": ""plp_belezanaweb_com_br""}";1.774310111999512;1.843597650527954;5.009418646494548;4.590300594057355;3.518912979534694;3.518912979534694;4.433662434659391;3.3634266687802947
31;25129;181;432;;100;100;100;100;100;100;0;0
34;25129;181;432;;3;2;2;3.2857142857142856;4.2;4.3125;3.238795442501324;3.770257782963918
26;25129;181;432;;0;0;0;0;0;0;0;0
2;25129;181;432;;83;82;79.33333333333333;79.57142857142857;82.33333333333333;83.68;2.969229955832361;3.652067907364265
32;25129;181;432;;100;100;100;100;100;100;0;0
3;25134;160;359;;1330;0;363.6666666666667;554.5714285714286;929.2666666666667;869.4827586206897;654.2170581570565;656.45130715709
28;25129;181;432;;100;100;100;100;100;100;0;0
30;25129;181;432;;100;100;100;100;100;100;0;0
14;25134;160;359;;;;;;;;;
10;25134;160;359;;;;;;;;;
12;25129;181;432;;0;0;0;0;0;0;0;0
18;25116;164;421;;100;100;100;100;100;100;0;0
19;25116;164;421;;1;1;1;1;1;1;0;0
9;25116;164;421;;0;0;0;0;0;0;0;0
20;25116;164;421;;0;0;0;0;0;0;0;0
8;25116;164;421;;0;0;0;0;0;0;0;0
24;25116;164;421;;0;0;0;0;0;0;0;0
23;25116;164;421;;0;0;0;0;0;0;0;0
22;25116;164;421;;0;0;0;0;0;0;0;0
25;25116;164;421;;0;0;0;0;0;0;0;0
12;24939;164;421;;0;0;0;0;0;0;0;0
24;25140;181;434;;;;;;;;;
23;25140;181;434;;;;;;;;;
22;25140;181;434;;;;;;;;;
25;25140;181;434;;;;;;;;;
